,subject,side,exercise,label,frame,forearm_angle
30758,01,right,m09,Incorrect,442,-72.76865
30759,01,right,m09,Incorrect,443,-72.54514
30760,01,right,m09,Incorrect,444,-72.90537
30761,01,right,m09,Incorrect,445,-73.4533
30762,01,right,m09,Incorrect,446,-73.02817
30763,01,right,m09,Incorrect,447,-72.93589
30764,01,right,m09,Incorrect,448,-72.98808
30765,01,right,m09,Incorrect,449,-73.03004
30766,01,right,m09,Incorrect,450,-72.92705
30767,01,right,m09,Incorrect,451,-72.90957
30768,01,right,m09,Incorrect,452,-72.9653
30769,01,right,m09,Incorrect,453,-72.68143
30770,01,right,m09,Incorrect,454,-72.24707
30771,01,right,m09,Incorrect,455,-72.35345
30772,01,right,m09,Incorrect,456,-72.33029
30773,01,right,m09,Incorrect,457,-72.37033
30774,01,right,m09,Incorrect,458,-72.45305
30775,01,right,m09,Incorrect,459,-72.47066
30776,01,right,m09,Incorrect,460,-72.20255
30777,01,right,m09,Incorrect,461,-70.76178
30778,01,right,m09,Incorrect,462,-68.72302
30779,01,right,m09,Incorrect,463,-67.10674
30780,01,right,m09,Incorrect,464,-65.35208
30781,01,right,m09,Incorrect,465,-65.68432
30782,01,right,m09,Incorrect,466,-64.49234
30783,01,right,m09,Incorrect,467,-65.59669
30784,01,right,m09,Incorrect,468,-59.45892
30785,01,right,m09,Incorrect,469,-58.98808
30786,01,right,m09,Incorrect,470,-58.45712
30787,01,right,m09,Incorrect,471,-55.01242
30788,01,right,m09,Incorrect,472,-52.96305
30789,01,right,m09,Incorrect,473,-51.17604
30790,01,right,m09,Incorrect,474,-48.2538
30791,01,right,m09,Incorrect,475,-45.33006
30792,01,right,m09,Incorrect,476,-42.40984
30793,01,right,m09,Incorrect,477,-28.54573
30794,01,right,m09,Incorrect,478,-17.6724
30795,01,right,m09,Incorrect,479,-16.96492
30796,01,right,m09,Incorrect,480,-15.50687
30797,01,right,m09,Incorrect,481,-0.11299
30798,01,right,m09,Incorrect,482,35.56469
30799,01,right,m09,Incorrect,483,6.743
30800,01,right,m09,Incorrect,484,-0.29811
30801,01,right,m09,Incorrect,485,0.90993
30802,01,right,m09,Incorrect,486,0.13317
30803,01,right,m09,Incorrect,487,33.69267
30804,01,right,m09,Incorrect,488,1.88264
30805,01,right,m09,Incorrect,489,-2.53306
30806,01,right,m09,Incorrect,490,-0.67744
30807,01,right,m09,Incorrect,491,47.40618
30808,01,right,m09,Incorrect,492,47.32894
30809,01,right,m09,Incorrect,493,-1.50215
30810,01,right,m09,Incorrect,494,-18.67033
30811,01,right,m09,Incorrect,495,-22.51115
30812,01,right,m09,Incorrect,496,-32.54761
30813,01,right,m09,Incorrect,497,-37.21211
30814,01,right,m09,Incorrect,498,-41.2354
30815,01,right,m09,Incorrect,499,-49.81229
30816,01,right,m09,Incorrect,500,-52.6174
30817,01,right,m09,Incorrect,501,-54.20271
30818,01,right,m09,Incorrect,502,-60.2779
30819,01,right,m09,Incorrect,503,-58.67502
30820,01,right,m09,Incorrect,504,-58.22912
30821,01,right,m09,Incorrect,505,-58.90525
30822,01,right,m09,Incorrect,506,-60.55259
30823,01,right,m09,Incorrect,507,-61.86222
30824,01,right,m09,Incorrect,508,-62.69357
30825,01,right,m09,Incorrect,509,-64.08968
30826,01,right,m09,Incorrect,510,-64.56642
30827,01,right,m09,Incorrect,511,-65.49491
30828,01,right,m09,Incorrect,512,-66.16252
30829,01,right,m09,Incorrect,513,-65.68742
30830,01,right,m09,Incorrect,514,-65.61582
30831,01,right,m09,Incorrect,515,-66.98216
30832,01,right,m09,Incorrect,516,-68.30538
30833,01,right,m09,Incorrect,517,-69.40359
30834,01,right,m09,Incorrect,518,-68.4297
30835,01,right,m09,Incorrect,519,-68.31588
30836,01,right,m09,Incorrect,520,-68.99626
30837,01,right,m09,Incorrect,521,-69.69765
30838,01,right,m09,Incorrect,522,-69.96395
30839,01,right,m09,Incorrect,523,-70.11228
30840,01,right,m09,Incorrect,524,-70.04185
30841,01,right,m09,Incorrect,525,-70.26963
30842,01,right,m09,Incorrect,526,-70.09585
30843,01,right,m09,Incorrect,527,-70.7065
30844,01,right,m09,Incorrect,528,-70.61346
30845,01,right,m09,Incorrect,529,-70.77888
30846,01,right,m09,Incorrect,530,-70.75481
30847,01,right,m09,Incorrect,531,-70.70864
30848,01,right,m09,Incorrect,532,-71.29836
30849,01,right,m09,Incorrect,533,-71.54681
30850,01,right,m09,Incorrect,534,-71.52819
30851,01,right,m09,Incorrect,535,-71.73521
30852,01,right,m09,Incorrect,536,-71.62286
30853,01,right,m09,Incorrect,537,-71.61703
30854,01,right,m09,Incorrect,538,-71.72841
30855,01,right,m09,Incorrect,539,-71.74022
30856,01,right,m09,Incorrect,540,-71.88508
30857,01,right,m09,Incorrect,541,-72.06412
30858,01,right,m09,Incorrect,542,-71.82906
30859,01,right,m09,Incorrect,543,-71.87616
30860,01,right,m09,Incorrect,544,-71.84608
30861,01,right,m09,Incorrect,545,-71.84062
30862,01,right,m09,Incorrect,546,-71.85209
30863,01,right,m09,Incorrect,547,-71.80315
30864,01,right,m09,Incorrect,548,-71.81533
30865,01,right,m09,Incorrect,549,-72.00326
30866,01,right,m09,Incorrect,550,-71.98103
30867,01,right,m09,Incorrect,551,-71.75896
30868,01,right,m09,Incorrect,552,-71.75249
30869,01,right,m09,Incorrect,553,-71.94185
30870,01,right,m09,Incorrect,554,-71.6968
30871,01,right,m09,Incorrect,555,-71.70734
30872,01,right,m09,Incorrect,556,-71.97112
30873,01,right,m09,Incorrect,557,-71.88944
30874,01,right,m09,Incorrect,558,-71.62971
30875,01,right,m09,Incorrect,559,-71.78947
30876,01,right,m09,Incorrect,560,-71.74808
30877,01,right,m09,Incorrect,561,-71.73684
30878,01,right,m09,Incorrect,562,-71.71095
30879,01,right,m09,Incorrect,563,-71.20993
30880,01,right,m09,Incorrect,564,-70.54609
30881,01,right,m09,Incorrect,565,-69.88975
30882,01,right,m09,Incorrect,566,-68.09114
30883,01,right,m09,Incorrect,567,-68.40738
30884,01,right,m09,Incorrect,568,-66.09751
30885,01,right,m09,Incorrect,569,-64.62084
30886,01,right,m09,Incorrect,570,-62.61015
30887,01,right,m09,Incorrect,571,-60.89501
30888,01,right,m09,Incorrect,572,-58.73671
30889,01,right,m09,Incorrect,573,-56.29726
30890,01,right,m09,Incorrect,574,-55.13652
30891,01,right,m09,Incorrect,575,-51.81388
30892,01,right,m09,Incorrect,576,-48.78092
30893,01,right,m09,Incorrect,577,-47.56488
30894,01,right,m09,Incorrect,578,-46.4221
30895,01,right,m09,Incorrect,579,-45.17141
30896,01,right,m09,Incorrect,580,-41.62835
30897,01,right,m09,Incorrect,581,-39.02401
30898,01,right,m09,Incorrect,582,-38.29073
30899,01,right,m09,Incorrect,583,-34.72926
30900,01,right,m09,Incorrect,584,-31.76
30901,01,right,m09,Incorrect,585,-23.71217
30902,01,right,m09,Incorrect,586,-15.37057
30903,01,right,m09,Incorrect,587,-4.33973
30904,01,right,m09,Incorrect,588,-6.41533
30905,01,right,m09,Incorrect,589,16.05337
30906,01,right,m09,Incorrect,590,3.38563
30907,01,right,m09,Incorrect,591,3.04204
30908,01,right,m09,Incorrect,592,-6.32391
30909,01,right,m09,Incorrect,593,-0.5572
30910,01,right,m09,Incorrect,594,-1.29483
30911,01,right,m09,Incorrect,595,-19.16105
30912,01,right,m09,Incorrect,596,-14.76595
30913,01,right,m09,Incorrect,597,18.21422
30914,01,right,m09,Incorrect,598,-31.92522
30915,01,right,m09,Incorrect,599,-37.27843
30916,01,right,m09,Incorrect,600,-2.70618
30917,01,right,m09,Incorrect,601,-1.93102
30918,01,right,m09,Incorrect,602,-5.90549
30919,01,right,m09,Incorrect,603,-5.47127
30920,01,right,m09,Incorrect,604,-9.42378
30921,01,right,m09,Incorrect,605,-20.82373
30922,01,right,m09,Incorrect,606,-27.33069
30923,01,right,m09,Incorrect,607,-36.52183
30924,01,right,m09,Incorrect,608,-38.95701
30925,01,right,m09,Incorrect,609,-42.35124
30926,01,right,m09,Incorrect,610,-44.26064
30927,01,right,m09,Incorrect,611,-47.57612
30928,01,right,m09,Incorrect,612,-50.48389
30929,01,right,m09,Incorrect,613,-53.62514
30930,01,right,m09,Incorrect,614,-57.53535
30931,01,right,m09,Incorrect,615,-59.98989
30932,01,right,m09,Incorrect,616,-63.05918
30933,01,right,m09,Incorrect,617,-63.70878
30934,01,right,m09,Incorrect,618,-62.05665
30935,01,right,m09,Incorrect,619,-62.67128
30936,01,right,m09,Incorrect,620,-63.74175
30937,01,right,m09,Incorrect,621,-64.28393
30938,01,right,m09,Incorrect,622,-66.18985
30939,01,right,m09,Incorrect,623,-66.45706
30940,01,right,m09,Incorrect,624,-66.45515
30941,01,right,m09,Incorrect,625,-67.44925
30942,01,right,m09,Incorrect,626,-68.18293
30943,01,right,m09,Incorrect,627,-68.55699
30944,01,right,m09,Incorrect,628,-69.83272
30945,01,right,m09,Incorrect,629,-70.6832
30946,01,right,m09,Incorrect,630,-72.07262
30947,01,right,m09,Incorrect,631,-73.66746
30948,01,right,m09,Incorrect,632,-71.84772
30949,01,right,m09,Incorrect,633,-71.54439
30950,01,right,m09,Incorrect,634,-71.73899
30951,01,right,m09,Incorrect,635,-71.59999
30952,01,right,m09,Incorrect,636,-71.17045
30953,01,right,m09,Incorrect,637,-71.3774
30954,01,right,m09,Incorrect,638,-70.61721
30955,01,right,m09,Incorrect,639,-70.22486
30956,01,right,m09,Incorrect,640,-68.6336
30957,01,right,m09,Incorrect,641,-69.17767
30958,01,right,m09,Incorrect,642,-69.22106
30959,01,right,m09,Incorrect,643,-68.48782
30960,01,right,m09,Incorrect,644,-68.39326
30961,01,right,m09,Incorrect,645,-68.68089
30962,01,right,m09,Incorrect,646,-69.37543
30963,01,right,m09,Incorrect,647,-69.66791
30964,01,right,m09,Incorrect,648,-69.49831
30965,01,right,m09,Incorrect,649,-68.42803
30966,01,right,m09,Incorrect,650,-69.16737
30967,01,right,m09,Incorrect,651,-69.58826
30968,01,right,m09,Incorrect,652,-68.5059
30969,01,right,m09,Incorrect,653,-69.2823
30970,01,right,m09,Incorrect,654,-69.52595
30971,01,right,m09,Incorrect,655,-68.65321
30972,01,right,m09,Incorrect,656,-72.16037
30973,01,right,m09,Incorrect,657,-71.30609
30974,01,right,m09,Incorrect,658,-73.78003
30975,01,right,m09,Incorrect,659,-74.4153
30976,01,right,m09,Incorrect,660,-74.20702
30977,01,right,m09,Incorrect,661,-76.1162
30978,01,right,m09,Incorrect,662,-77.31364
30979,01,right,m09,Incorrect,663,-74.19058
30980,01,right,m09,Incorrect,664,-75.651
30981,01,right,m09,Incorrect,665,-76.33427
30982,01,right,m09,Incorrect,666,-76.19482
30983,01,right,m09,Incorrect,667,-75.23803
30984,01,right,m09,Incorrect,668,-73.04765
30985,01,right,m09,Incorrect,669,-73.93274
30986,01,right,m09,Incorrect,670,-73.35881
30987,01,right,m09,Incorrect,671,-70.8793
30988,01,right,m09,Incorrect,672,-68.12477
30989,01,right,m09,Incorrect,673,-63.35942
30990,01,right,m09,Incorrect,674,-60.98171
30991,01,right,m09,Incorrect,675,-56.81792
30992,01,right,m09,Incorrect,676,-53.27159
30993,01,right,m09,Incorrect,677,-51.67994
30994,01,right,m09,Incorrect,678,-47.56614
30995,01,right,m09,Incorrect,679,-42.16942
30996,01,right,m09,Incorrect,680,-40.2311
30997,01,right,m09,Incorrect,681,-34.63437
30998,01,right,m09,Incorrect,682,-28.90086
30999,01,right,m09,Incorrect,683,-26.00102
31000,01,right,m09,Incorrect,684,-20.75405
31001,01,right,m09,Incorrect,685,-14.96091
31002,01,right,m09,Incorrect,686,-12.02793
31003,01,right,m09,Incorrect,687,12.49775
31004,01,right,m09,Incorrect,688,5.75195
31005,01,right,m09,Incorrect,689,7.63392
31006,01,right,m09,Incorrect,690,2.92825
31007,01,right,m09,Incorrect,691,10.70762
31008,01,right,m09,Incorrect,692,21.01094
31009,01,right,m09,Incorrect,693,20.32412
31010,01,right,m09,Incorrect,694,9.08818
31011,01,right,m09,Incorrect,695,18.99456
31012,01,right,m09,Incorrect,696,17.47771
31013,01,right,m09,Incorrect,697,14.32699
31014,01,right,m09,Incorrect,698,12.76013
31015,01,right,m09,Incorrect,699,12.62968
31016,01,right,m09,Incorrect,700,14.51284
31017,01,right,m09,Incorrect,701,12.32756
31018,01,right,m09,Incorrect,702,6.39959
31019,01,right,m09,Incorrect,703,8.14366
31020,01,right,m09,Incorrect,704,-3.81596
31021,01,right,m09,Incorrect,705,-9.48232
31022,01,right,m09,Incorrect,706,-26.43799
31023,01,right,m09,Incorrect,707,-33.02357
31024,01,right,m09,Incorrect,708,-38.3174
31025,01,right,m09,Incorrect,709,-42.08952
31026,01,right,m09,Incorrect,710,-44.4759
31027,01,right,m09,Incorrect,711,-46.96202
31028,01,right,m09,Incorrect,712,-50.13873
31029,01,right,m09,Incorrect,713,-53.10877
31030,01,right,m09,Incorrect,714,-54.84956
31031,01,right,m09,Incorrect,715,-56.6835
31032,01,right,m09,Incorrect,716,-59.69744
31033,01,right,m09,Incorrect,717,-61.0876
31034,01,right,m09,Incorrect,718,-63.03463
31035,01,right,m09,Incorrect,719,-63.89894
31036,01,right,m09,Incorrect,720,-61.51196
31037,01,right,m09,Incorrect,721,-62.0545
31038,01,right,m09,Incorrect,722,-64.25682
31039,01,right,m09,Incorrect,723,-65.53809
31040,01,right,m09,Incorrect,724,-67.3846
31041,01,right,m09,Incorrect,725,-68.58118
31042,01,right,m09,Incorrect,726,-70.09823
31043,01,right,m09,Incorrect,727,-71.79841
31044,01,right,m09,Incorrect,728,-72.81158
31045,01,right,m09,Incorrect,729,-73.06249
31046,01,right,m09,Incorrect,730,-72.81606
31047,01,right,m09,Incorrect,731,-73.09492
31048,01,right,m09,Incorrect,732,-73.35412
31049,01,right,m09,Incorrect,733,-73.17722
31050,01,right,m09,Incorrect,734,-73.67496
31051,01,right,m09,Incorrect,735,-73.647
31052,01,right,m09,Incorrect,736,-74.2375
31053,01,right,m09,Incorrect,737,-74.95901
31054,01,right,m09,Incorrect,738,-75.0104
31055,01,right,m09,Incorrect,739,-73.13887
31056,01,right,m09,Incorrect,740,-73.79238
31057,01,right,m09,Incorrect,741,-73.75819
31058,01,right,m09,Incorrect,742,-74.35144
31059,01,right,m09,Incorrect,743,-74.21999
31060,01,right,m09,Incorrect,744,-74.08244
31061,01,right,m09,Incorrect,745,-74.00397
31062,01,right,m09,Incorrect,746,-73.83212
31063,01,right,m09,Incorrect,747,-73.10822
31064,01,right,m09,Incorrect,748,-73.60522
31065,01,right,m09,Incorrect,749,-75.01004
31066,01,right,m09,Incorrect,750,-72.47388
31067,01,right,m09,Incorrect,751,-73.15826
31068,01,right,m09,Incorrect,752,-71.67079
31069,01,right,m09,Incorrect,753,-66.95853
31070,01,right,m09,Incorrect,754,-65.30743
31071,01,right,m09,Incorrect,755,-63.17509
31072,01,right,m09,Incorrect,756,-53.57237
31073,01,right,m09,Incorrect,757,-52.4892
31074,01,right,m09,Incorrect,758,-51.91698
31075,01,right,m09,Incorrect,759,-42.11115
31076,01,right,m09,Incorrect,760,-27.48553
31077,01,right,m09,Incorrect,761,-26.02907
31078,01,right,m09,Incorrect,762,-15.55993
31079,01,right,m09,Incorrect,763,-9.13741
31080,01,right,m09,Incorrect,764,9.04436
31081,01,right,m09,Incorrect,765,10.97695
31082,01,right,m09,Incorrect,766,7.42436
31083,01,right,m09,Incorrect,767,8.69698
31084,01,right,m09,Incorrect,768,19.95519
31085,01,right,m09,Incorrect,769,11.09564
31086,01,right,m09,Incorrect,770,18.06142
31087,01,right,m09,Incorrect,771,44.55251
31088,01,right,m09,Incorrect,772,34.74142
31089,01,right,m09,Incorrect,773,29.80769
31090,01,right,m09,Incorrect,774,39.10441
31091,01,right,m09,Incorrect,775,27.10645
31092,01,right,m09,Incorrect,776,46.80527
31093,01,right,m09,Incorrect,777,46.45774
31094,01,right,m09,Incorrect,778,32.1834
31095,01,right,m09,Incorrect,779,25.19951
31096,01,right,m09,Incorrect,780,11.8943
31097,01,right,m09,Incorrect,781,-3.19485
31098,01,right,m09,Incorrect,782,-2.66099
31099,01,right,m09,Incorrect,783,-10.57456
31100,01,right,m09,Incorrect,784,-15.90003
31101,01,right,m09,Incorrect,785,-25.64798
31102,01,right,m09,Incorrect,786,-28.95371
31103,01,right,m09,Incorrect,787,-41.55131
31104,01,right,m09,Incorrect,788,-49.0732
31105,01,right,m09,Incorrect,789,-51.12109
31106,01,right,m09,Incorrect,790,-54.83485
31107,01,right,m09,Incorrect,791,-58.92263
31108,01,right,m09,Incorrect,792,-59.2663
31109,01,right,m09,Incorrect,793,-64.31548
31110,01,right,m09,Incorrect,794,-61.3243
31111,01,right,m09,Incorrect,795,-59.16528
31112,01,right,m09,Incorrect,796,-59.92733
31113,01,right,m09,Incorrect,797,-61.46895
31114,01,right,m09,Incorrect,798,-61.42295
31115,01,right,m09,Incorrect,799,-63.29713
31116,01,right,m09,Incorrect,800,-64.44695
31117,01,right,m09,Incorrect,801,-63.52952
31118,01,right,m09,Incorrect,802,-68.39566
31119,01,right,m09,Incorrect,803,-69.75445
31120,01,right,m09,Incorrect,804,-70.20779
31121,01,right,m09,Incorrect,805,-71.97392
31122,01,right,m09,Incorrect,806,-74.0734
31123,01,right,m09,Incorrect,807,-74.22488
31124,01,right,m09,Incorrect,808,-76.21716
31125,01,right,m09,Incorrect,809,-77.7504
31126,01,right,m09,Incorrect,810,-78.66675
31127,01,right,m09,Incorrect,811,-78.61911
31128,01,right,m09,Incorrect,812,-79.94641
31129,01,right,m09,Incorrect,813,-80.48069
31130,01,right,m09,Incorrect,814,-81.15009
31131,01,right,m09,Incorrect,815,-82.05045
31132,01,right,m09,Incorrect,816,-81.46658
31133,01,right,m09,Incorrect,817,-81.15906
31134,01,right,m09,Incorrect,818,-82.02919
31135,01,right,m09,Incorrect,819,-81.20643
31136,01,right,m09,Incorrect,820,-81.16081
31137,01,right,m09,Incorrect,821,-82.34734
31138,01,right,m09,Incorrect,822,-82.65106
31139,01,right,m09,Incorrect,823,-82.44106
31140,01,right,m09,Incorrect,824,-81.61764
31141,01,right,m09,Incorrect,825,-80.87282
31142,01,right,m09,Incorrect,826,-81.19919
31143,01,right,m09,Incorrect,827,-81.15523
31144,01,right,m09,Incorrect,828,-80.58305
31145,01,right,m09,Incorrect,829,-80.28914
31146,01,right,m09,Incorrect,830,-81.33362
31147,01,right,m09,Incorrect,831,-81.04429
31148,01,right,m09,Incorrect,832,-77.34862
31149,01,right,m09,Incorrect,833,-80.626
31150,01,right,m09,Incorrect,834,-69.86311
31151,01,right,m09,Incorrect,835,-69.63936
31152,01,right,m09,Incorrect,836,-66.67139
31153,01,right,m09,Incorrect,837,-59.95512
31154,01,right,m09,Incorrect,838,-56.36015
31155,01,right,m09,Incorrect,839,-55.10424
31156,01,right,m09,Incorrect,840,-53.93791
31157,01,right,m09,Incorrect,841,-50.88683
31158,01,right,m09,Incorrect,842,-46.87611
31159,01,right,m09,Incorrect,843,-43.91638
31160,01,right,m09,Incorrect,844,-39.72358
31161,01,right,m09,Incorrect,845,-35.93478
31162,01,right,m09,Incorrect,846,-30.85909
31163,01,right,m09,Incorrect,847,-24.09978
31164,01,right,m09,Incorrect,848,-18.71079
31165,01,right,m09,Incorrect,849,-16.31351
31166,01,right,m09,Incorrect,850,-12.42133
31167,01,right,m09,Incorrect,851,-5.90639
31168,01,right,m09,Incorrect,852,40.9917
31169,01,right,m09,Incorrect,853,47.59376
31170,01,right,m09,Incorrect,854,35.42295
31171,01,right,m09,Incorrect,855,16.29875
31172,01,right,m09,Incorrect,856,13.00096
31173,01,right,m09,Incorrect,857,27.21335
31174,01,right,m09,Incorrect,858,24.55272
31175,01,right,m09,Incorrect,859,20.2853
31176,01,right,m09,Incorrect,860,18.35085
31177,01,right,m09,Incorrect,861,17.57961
31178,01,right,m09,Incorrect,862,16.99067
31179,01,right,m09,Incorrect,863,15.77709
31180,01,right,m09,Incorrect,864,13.17941
31181,01,right,m09,Incorrect,865,12.83236
31182,01,right,m09,Incorrect,866,7.80599
31183,01,right,m09,Incorrect,867,-2.18125
31184,01,right,m09,Incorrect,868,-15.1383
31185,01,right,m09,Incorrect,869,-21.93976
31186,01,right,m09,Incorrect,870,-33.86017
31187,01,right,m09,Incorrect,871,-38.39489
31188,01,right,m09,Incorrect,872,-42.92941
31189,01,right,m09,Incorrect,873,-51.11475
31190,01,right,m09,Incorrect,874,-51.4761
31191,01,right,m09,Incorrect,875,-53.26025
31192,01,right,m09,Incorrect,876,-53.71252
31193,01,right,m09,Incorrect,877,-53.74887
31194,01,right,m09,Incorrect,878,-55.67352
31195,01,right,m09,Incorrect,879,-57.95015
31196,01,right,m09,Incorrect,880,-60.66924
31197,01,right,m09,Incorrect,881,-61.18593
31198,01,right,m09,Incorrect,882,-62.84093
31199,01,right,m09,Incorrect,883,-62.83345
31200,01,right,m09,Incorrect,884,-63.89188
31201,01,right,m09,Incorrect,885,-60.03397
31202,01,right,m09,Incorrect,886,-67.2595
31203,01,right,m09,Incorrect,887,-68.28733
31204,01,right,m09,Incorrect,888,-69.3628
31205,01,right,m09,Incorrect,889,-69.99364
31206,01,right,m09,Incorrect,890,-71.35244
31207,01,right,m09,Incorrect,891,-72.46234
31208,01,right,m09,Incorrect,892,-73.58485
31209,01,right,m09,Incorrect,893,-74.64301
31210,01,right,m09,Incorrect,894,-75.61034
31211,01,right,m09,Incorrect,895,-76.91151
31212,01,right,m09,Incorrect,896,-77.15717
31213,01,right,m09,Incorrect,897,-77.14381
31214,01,right,m09,Incorrect,898,-77.0733
31215,01,right,m09,Incorrect,899,-77.55263
31216,01,right,m09,Incorrect,900,-77.5885
31217,01,right,m09,Incorrect,901,-78.05427
31218,01,right,m09,Incorrect,902,-78.34835
31219,01,right,m09,Incorrect,903,-78.38092
31220,01,right,m09,Incorrect,904,-78.5852
31221,01,right,m09,Incorrect,905,-78.76064
31222,01,right,m09,Incorrect,906,-78.71895
31223,01,right,m09,Incorrect,907,-79.52467
31224,01,right,m09,Incorrect,908,-80.13716
31225,01,right,m09,Incorrect,909,-80.08871
31226,01,right,m09,Incorrect,910,-80.47141
31227,01,right,m09,Incorrect,911,-81.27505
31228,01,right,m09,Incorrect,912,-81.00057
31229,01,right,m09,Incorrect,913,-81.12048
31230,01,right,m09,Incorrect,914,-81.49554
31231,01,right,m09,Incorrect,915,-81.39684
31232,01,right,m09,Incorrect,916,-81.47796
31233,01,right,m09,Incorrect,917,-81.99519
31234,01,right,m09,Incorrect,918,-81.11935
31235,01,right,m09,Incorrect,919,-81.69855
31236,01,right,m09,Incorrect,920,-80.62218
31237,01,right,m09,Incorrect,921,-78.73254
31238,01,right,m09,Incorrect,922,-78.67874
31239,01,right,m09,Incorrect,923,-78.28161
31240,01,right,m09,Incorrect,924,-77.24052
31241,01,right,m09,Incorrect,925,-77.52947
31242,01,right,m09,Incorrect,926,-77.76617
31243,01,right,m09,Incorrect,927,-76.24632
31244,01,right,m09,Incorrect,928,-74.66242
31245,01,right,m09,Incorrect,929,-64.48529
31246,01,right,m09,Incorrect,930,-60.47937
31247,01,right,m09,Incorrect,931,-50.02672
31248,01,right,m09,Incorrect,932,-43.21004
31249,01,right,m09,Incorrect,933,-31.50151
31250,01,right,m09,Incorrect,934,-23.13647
31251,01,right,m09,Incorrect,935,-14.84028
31252,01,right,m09,Incorrect,936,-7.39951
31253,01,right,m09,Incorrect,937,-4.54196
31254,01,right,m09,Incorrect,938,-2.90825
31255,01,right,m09,Incorrect,939,0.04169
31256,01,right,m09,Incorrect,940,2.91434
31257,01,right,m09,Incorrect,941,2.44533
31258,01,right,m09,Incorrect,942,3.23357
31259,01,right,m09,Incorrect,943,4.94816
31260,01,right,m09,Incorrect,944,2.91297
31261,01,right,m09,Incorrect,945,3.63174
31262,01,right,m09,Incorrect,946,4.11262
31263,01,right,m09,Incorrect,947,4.1333
31264,01,right,m09,Incorrect,948,3.68134
31265,01,right,m09,Incorrect,949,3.06955
31266,01,right,m09,Incorrect,950,2.7019
31267,01,right,m09,Incorrect,951,3.2317
31268,01,right,m09,Incorrect,952,3.511
31269,01,right,m09,Incorrect,953,3.20975
31270,02,right,m09,Correct,0,-50.75327
31271,02,right,m09,Correct,1,-49.02052
31272,02,right,m09,Correct,2,-48.66465
31273,02,right,m09,Correct,3,-48.45865
31274,02,right,m09,Correct,4,-45.6143
31275,02,right,m09,Correct,5,-43.84765
31276,02,right,m09,Correct,6,-41.69129
31277,02,right,m09,Correct,7,-38.4623
31278,02,right,m09,Correct,8,-37.28822
31279,02,right,m09,Correct,9,-36.08575
31280,02,right,m09,Correct,10,-32.0826
31281,02,right,m09,Correct,11,-29.29784
31282,02,right,m09,Correct,12,-23.87614
31283,02,right,m09,Correct,13,-10.69297
31284,02,right,m09,Correct,14,-5.8699
31285,02,right,m09,Correct,15,-5.28286
31286,02,right,m09,Correct,16,3.15146
31287,02,right,m09,Correct,17,7.70253
31288,02,right,m09,Correct,18,12.37025
31289,02,right,m09,Correct,19,15.52398
31290,02,right,m09,Correct,20,13.25141
31291,02,right,m09,Correct,21,14.26259
31292,02,right,m09,Correct,22,16.02965
31293,02,right,m09,Correct,23,22.75411
31294,02,right,m09,Correct,24,27.96838
31295,02,right,m09,Correct,25,29.67035
31296,02,right,m09,Correct,26,28.30493
31297,02,right,m09,Correct,27,19.83957
31298,02,right,m09,Correct,28,11.41983
31299,02,right,m09,Correct,29,10.27625
31300,02,right,m09,Correct,30,8.09366
31301,02,right,m09,Correct,31,11.93394
31302,02,right,m09,Correct,32,6.79568
31303,02,right,m09,Correct,33,1.37225
31304,02,right,m09,Correct,34,-0.07572
31305,02,right,m09,Correct,35,-1.07924
31306,02,right,m09,Correct,36,-8.57538
31307,02,right,m09,Correct,37,-17.5943
31308,02,right,m09,Correct,38,-24.62908
31309,02,right,m09,Correct,39,-29.13675
31310,02,right,m09,Correct,40,-31.67148
31311,02,right,m09,Correct,41,-36.79037
31312,02,right,m09,Correct,42,-39.68585
31313,02,right,m09,Correct,43,-43.41763
31314,02,right,m09,Correct,44,-51.73304
31315,02,right,m09,Correct,45,-55.47751
31316,02,right,m09,Correct,46,-57.00883
31317,02,right,m09,Correct,47,-54.40471
31318,02,right,m09,Correct,48,-50.1078
31319,02,right,m09,Correct,49,-50.64367
31320,02,right,m09,Correct,50,-52.61899
31321,02,right,m09,Correct,51,-54.61589
31322,02,right,m09,Correct,52,-54.07159
31323,02,right,m09,Correct,53,-55.33812
31324,02,right,m09,Correct,54,-56.28831
31325,02,right,m09,Correct,55,-53.98567
31326,02,right,m09,Correct,56,-55.62695
31327,02,right,m09,Correct,57,-55.94323
31328,02,right,m09,Correct,58,-55.06134
31329,02,right,m09,Correct,59,-55.4721
31330,02,right,m09,Correct,60,-55.74402
31331,02,right,m09,Correct,61,-53.66871
31332,02,right,m09,Correct,62,-53.90074
31333,02,right,m09,Correct,63,-54.48355
31334,02,right,m09,Correct,64,-53.53218
31335,02,right,m09,Correct,65,-53.64943
31336,02,right,m09,Correct,66,-53.88391
31337,02,right,m09,Correct,67,-52.97106
31338,02,right,m09,Correct,68,-53.33788
31339,02,right,m09,Correct,69,-53.36348
31340,02,right,m09,Correct,70,-52.70955
31341,02,right,m09,Correct,71,-52.76012
31342,02,right,m09,Correct,72,-53.08904
31343,02,right,m09,Correct,73,-52.62688
31344,02,right,m09,Correct,74,-52.20369
31345,02,right,m09,Correct,75,-52.77001
31346,02,right,m09,Correct,76,-52.43946
31347,02,right,m09,Correct,77,-52.74327
31348,02,right,m09,Correct,78,-53.06934
31349,02,right,m09,Correct,79,-51.12798
31350,02,right,m09,Correct,80,-52.05812
